sk_ato,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
76455,8243,68825,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.798/2022.",parecer_autor
76456,8253,82456,GAB DEP IOLANDO,Aprovado(a),admissivel,"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 2.765/2022, no âmbito da CCJ, conforme substitutivo anexo.",parecer_autor
76457,8258,79109,GAB DEP JAQUELINE SILVA,Não apreciado(a),merito_favoravel,"Ante todo o exposto, manifestamo-nos, no mérito, no que se refere ao âmbito de atuação desta CDDHCEDP, pela APROVAÇÃO do PL 2770 de 2022.",parecer_autor
76458,8262,70265,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, no âmbito desta Comissão de Assuntos Sociais, no mérito, votamos pela APROVAÇÃO do Projeto de Lei n. 2.767.",parecer_autor
76459,8285,64894,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"Diante do exposto, vota-se, no âmbito desta CTMU, pela aprovação, no que tange ao mérito, do PL no 2.773/2022, na forma das Emendas Modificativas nº 03, nº 04 e nº 05 – CTMU, nos termos da alínea “c” do inciso I do art. 69-D do RICLDF.",parecer_autor
76460,8297,106847,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 2780/2022, no âmbito da Comissão de Constituição e Justiça, com o acolhimento do substitutivo anexo.",parecer_autor
76461,8297,89837,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76462,8299,86478,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Dessa forma, ante o exposto, no âmbito da Comissão de Educação Saúde e Cultura, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.787/2022. É o voto.",parecer_autor
76463,8301,59515,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76464,8321,105962,GAB DEP IOLANDO,Aprovado(a),admissivel,"Por esses motivos, voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 278/2022.",parecer_autor
76465,8321,63801,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 278/2022, de autoria dos nobres deputados, por tratar-se de justa e honrosa homenagem a um ilustre cidadão com relevantes serviços aos moradores dessa Capital.",parecer_autor
76466,8324,86453,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Dessa forma, ante o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, somos pela APROVAÇÃO, no MÉRITO, do Projeto de Lei nº 2.797, de 2022. É o voto.",parecer_autor
76467,8335,106833,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Educação, Saúde e Cultura, votamos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.799, de 2022, na forma do Substitutivo anexo.",parecer_autor
76468,8359,78444,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Com efeito, ante tudo quanto exposto, no âmbito desta Comissão, manifestamo-nos pela APROVAÇÃO do Projeto de Lei n.° 2802/2022, que Institui a meia-entrada, na forma que especifica, para os servidores da Carreira Socioeducativa do Distrito Federal.",parecer_autor
76469,8363,65995,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 2.779, de 2022 com a Emenda nº. 1, do Deputado Leandro Grass.",parecer_autor
76470,8367,81097,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_contrario,"Diante dessas considerações, manifestamos voto pela REJEIÇÃO, no mérito, do Projeto de Lei nº 2804 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76471,8367,68499,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Pelo exposto, manifestamo-nos pela APROVAÇÃO do Projeto de Lei nº 2.804/2022, no âmbito da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76472,8374,74911,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"Diante de todo o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Lei nº 2.817/2022, no âmbito da CCJ, com a emenda supressiva nº 1 da CEOF e com a emenda supressiva em anexo.",parecer_autor
76473,8374,60774,GAB DEP JAQUELINE SILVA,,,,parecer_autor
76474,8391,71791,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Ante o exposto, somos, no âmbito da Comissão de Assuntos Sociais, pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.811, de 2022.",parecer_autor
76475,8398,70213,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Dessa forma, no âmbito da Comissão de Educação, Saúde e Cultura, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.814, de 2022. É o voto.",parecer_autor
76476,8398,92079,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Ante o exposto, manifestamo-nos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 2814/2022.",parecer_autor
76477,8431,84610,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"Diante do exposto, no âmbito da CESC, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 2816/2022, na forma da Emenda Substitutiva nº 1.",parecer_autor
76478,8508,67303,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Com efeito, ante tudo quanto exposto, estritamente no âmbito desta Comissão, somos pela APROVAÇÃO integral do Projeto Lei n.° 2830/2022, que Dispõe sobre a proibição da produção, da importação, da comercialização e da publicidade de dispositivos eletrônicos para fumar, bem como acessórios e refis desses produtos no âmbito do Distrito Federal.",parecer_autor
76479,8520,58642,GAB DEP ROBÉRIO NEGREIROS,,,,parecer_autor
76480,8604,75389,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.841 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76481,8607,59310,GAB DEP CHICO VIGILANTE,,,,parecer_autor
76482,8610,63930,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.842/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76483,8637,92445,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 279/2022 no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
76484,8637,64394,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, no mérito, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 279/2022, de autoria do nobre deputado Eduardo Pedrosa, por tratar-se de justa e honrosa homenagem.",parecer_autor
76485,8672,92055,CEOF,Aprovado(a),admissivel,"Diante do exposto pugnamos pela admissibilidade e no mérito pela aprovação do Projeto de Lei Complementar nº 127/2022 no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
76486,8674,75393,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Seguindo esta linha de intelecção, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2866/2022, que “Institui o Programa Distrital de Incentivo à Economia Circular, âmbito do Distrito Federal”.",parecer_autor
76487,8683,92081,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Ante o exposto, manifestamo-nos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 2867/2022.",parecer_autor
76488,8683,69535,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Por todo exposto, votamos, no âmbito da CESC, pela APROVAÇÃO do Projeto de Lei nº 2.867/2022, de autoria do nobre Deputado Robério Negreiros, que “Estabelece penalidades administrativas às pessoas físicas ou jurídicas e agentes públicos que discriminem as pessoas com Transtorno de Espectro Autista (TEA) no âmbito do Di",parecer_autor
76489,8695,92131,CEOF,Aprovado(a),admissivel,"Ante o exposto, conclui-se pela admissibilidade do PL nº 2.872/2022, bem como pela admissibilidade das Emendas nº 01, 02, 03, 04, 05, 06, 07, 08, 10 e 11. A emenda 09 foi cancelada.",parecer_autor
76490,8695,86132,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Assim, voto pela APROVAÇÃO, do PL n° 2.872, de 2022, com acatamento das Emendas nºs 01, 02, 03, 04, 05, 06, 07, 08, 10, 11 e 13. As emendas 09 e 12 foram canceladas.",parecer_autor
76491,8695,80126,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),merito_favoravel,"Portanto, votamos pela APROVAÇÃO, do PL n° 2.872, de 2022, com a Emenda Modificativa anexa; pela APROVAÇÃO das emendas aditivas n° 1, 2, 3, 4 (na forma de subemenda anexa), 5 e 6 e das emendas modificativas nº 8 e 10; e pela REJEIÇÃO da emenda nº 7 no âmbito desta Comissão de Fiscalização, G",parecer_autor
76492,8725,69018,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_contrario,"Ante o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, votamos pela REJEIÇÃO, no mérito, do Projeto de Lei nº 2.881, de 2022.",parecer_autor
76493,8742,76939,GAB DEP HERMETO,Não apreciado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Segurança, votamos pela APROVAÇÃO do Projeto de Lei nº 2.880, de 2022, acatando-se a Emenda nº 01 desta relatoria.",parecer_autor
76494,8743,65100,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.937/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76495,8762,61907,GAB DEP PR DANIEL DE CASTRO,,,,parecer_autor
76496,8786,59925,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76497,8805,90418,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76498,8806,64797,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Pelo exposto, verifica-se que em análise à proposição apresentada, reconhecemos a nobre intenção do autor, e votamos pela APROVAÇÃO do Projeto de Lei 2896/2022, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76499,8819,98531,GAB DEP JOÃO CARDOSO,Não apreciado(a),sem_clausula,,parecer_autor
76500,8829,82612,GAB DEP ROOSEVELT VILELA,Não apreciado(a),admissivel,"Assim sendo, manifestamos nosso voto pela ADMISSIBILIDADE E APROVAÇÃO da PELO n° 43, de 2022, no âmbito desta Comissão Especial.",parecer_autor
76501,8829,68530,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Por todo o exposto, votamos pela ADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica n.º 43/2022.",parecer_autor
76502,8832,79434,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, somos pela APROVAÇÃO do Projeto de Lei nº 2.898, de 2022.",parecer_autor
76503,8854,82694,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, restringindo-se a análise ao mérito da proposição, manifesta-se voto pela APROVAÇÃO do Projeto de Lei nº 2.905/2022 no âmbito desta Comissão de Educação, Saúde e Cultura.",parecer_autor
76504,8931,78598,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 2.936/2022, no âmbito da Comissão de Constituição e Justiça, nos termos da emenda modificativa anexa.",parecer_autor
76505,8931,65254,GAB DEP PAULA BELMONTE,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.936/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76506,8936,81642,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante das considerações apresentadas, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.926 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76507,8936,67584,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),sem_clausula,,parecer_autor
76508,8938,65066,GAB DEP PAULA BELMONTE,Não apreciado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2.928/2022, quanto ao mérito, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76509,8939,84995,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.927/2022, no âmbito desta Comissão de Educação, Saúde e Cultura.",parecer_autor
76510,8941,63598,GAB DEP PR DANIEL DE CASTRO,,,,parecer_autor
76511,8941,79625,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, vota-se, no âmbito da CEOF, pela admissibilidade do PL nº 2.910, de 2022, nos termos do art. 64, II, “a”, e §2º, do RICLDF.",parecer_autor
76512,8942,60750,CEOF,,,,parecer_autor
76513,8942,59545,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76514,8942,57861,GAB DEP DOUTORA JANE,,,,parecer_autor
76515,8952,75517,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Ante o exposto, manifestamo-nos, no âmbito desta Comissão de Assuntos Sociais, quanto ao mérito, pela aprovação do Projeto de Lei nº 2.935, de 2022, na forma do Substitutivo anexo.",parecer_autor
76516,8955,64434,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.921/2022, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76517,8966,59475,GAB DEP THIAGO MANZONI,,,,parecer_autor
76518,8969,71013,GAB DEP EDUARDO PEDROSA,Aprovado(a),admissivel_com_ressalva,"Pelo exposto, vota-se, no âmbito da CEOF, pela ADMISSIBILIDADE do PL nº 2.916/2022, na forma da Emenda nº 01 da CAS.",parecer_autor
76519,8975,59559,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76520,9000,65373,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2.907 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76521,9029,106412,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 2911/2022, na forma do substitutivo, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76522,9200,76132,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Diante do exposto, no mérito, manifestamos voto pela APROVAÇÃO do Projeto de Lei 2955/2022, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo.",parecer_autor
76523,9232,65898,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Portanto, nosso voto é pela APROVAÇÃO do Projeto de Lei 2969/2022 no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76524,9234,59555,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76525,9234,60591,GAB DEP PAULA BELMONTE,,,,parecer_autor
76526,9234,66843,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel_com_ressalva,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 2.958, de 2022, na forma do substitutivo em anexo.",parecer_autor
76527,9242,81931,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76528,9265,85358,GAB DEP HERMETO,Não apreciado(a),sem_clausula,,parecer_autor
76529,9265,64820,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Feitas essas considerações, concluímos pelo mérito da temática e votamos pela APROVAÇÃO do PROJETO DE LEI Nº 2968/2022, no âmbito desta Comissão.",parecer_autor
76530,9268,78807,GAB DEP FÁBIO FÉLIX,Aprovado(a),admissivel,"Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 2963/2022, no âmbito da CCJ.",parecer_autor
76531,9321,63339,GAB DEP PR DANIEL DE CASTRO,,,,parecer_autor
76532,9348,65393,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Portanto, manifestamo-nos, no mérito, pela aprovação do Projeto de Lei nº 2979, de 2022.",parecer_autor
76533,9371,66671,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_contrario,"Do exposto, manifestamos voto pela REJEIÇÃO do Projeto de Lei n.º 2.983/2022, bem como das Emendas n.º 1 e 2.",parecer_autor
76534,9377,71593,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante do exposto, votamos pela aprovação, no mérito, do Projeto de Lei nº 2.984, de 2022, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76535,9413,68935,GAB DEP GABRIEL MAGNO,Não apreciado(a),merito_favoravel,"Portanto apresento a Emenda Supressiva nº 3 retirando do Art. 3º, a letra i. Ante o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 3.005, de 2022, com as Emendas nº 1, Emenda nº 2 e Emenda nº3.",parecer_autor
76536,9418,81854,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76537,9432,83558,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Dessa forma, por considerarmos a proposição meritória, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 2995 de 2022, nesta Comissão de Assuntos Sociais.",parecer_autor
76538,9472,72829,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, no mérito, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 295/2022, por tratar-se de justa e honrosa homenagem.",parecer_autor
76539,9507,90416,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 287/2022 no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
76540,9507,64402,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, no mérito, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 287/2022, por tratar-se de justa e honrosa homenagem.",parecer_autor
76541,9509,81071,GAB DEP IOLANDO,Aprovado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 3.009/2022, no âmbito da Comissão de Constituição e Justiça.",parecer_autor
76542,9585,71883,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 3.017/2022, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76543,9618,66184,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
76544,9618,78715,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Em razão do exposto, e nada havendo qualquer reparo a apontar quanto aos aspectos de juridicidade, legalidade, regimentalidade, manifestamos nosso voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 289/2022 no âmbito desta Comissão de Constituição e Justiça.",parecer_autor
76545,9649,79046,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Pelo até aqui exposto, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 3022, de 2022.",parecer_autor
76546,9661,66903,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 3025/2022, no âmbito da Comissão de Assuntos Sociais.",parecer_autor
