sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave
17813,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-01,2024,34,9,20730,api_i5,,autor_id
17814,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20730,api_i5,,autor_id
17815,63,Deputado Max Maciel,PSOL,1,apresentou uma proposição,2024-08-01,2024,34,9,20730,api_i5,,autor_id
17816,63,Deputado Max Maciel,PSOL,1,apresentou uma proposição,2024-08-01,2024,34,9,20731,api_i5,,autor_id
17817,23,Deputado Iolando,MDB,1,apresentou uma proposição,2024-08-01,2024,34,9,20732,api_i5,,autor_id
17818,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20733,api_i5,,autor_id
17819,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20734,api_i5,,autor_id
17820,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20735,api_i5,,autor_id
17821,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20736,api_i5,,autor_id
17822,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20737,api_i5,,autor_id
17823,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20738,api_i5,,autor_id
17824,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20739,api_i5,,autor_id
17825,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20740,api_i5,,autor_id
17826,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20741,api_i5,,autor_id
17827,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20742,api_i5,,autor_id
17828,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20743,api_i5,,autor_id
17829,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20744,api_i5,,autor_id
17830,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20745,api_i5,,autor_id
17831,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20748,api_i5,,autor_id
17832,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-01,2024,34,9,20749,api_i5,,autor_id
17833,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20750,api_i5,,autor_id
17834,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-01,2024,34,9,20752,api_i5,,autor_id
17835,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20753,api_i5,,autor_id
17836,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20754,api_i5,,autor_id
17837,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20755,api_i5,,autor_id
17838,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20756,api_i5,,autor_id
17839,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20757,api_i5,,autor_id
17840,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20758,api_i5,,autor_id
17841,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20759,api_i5,,autor_id
17842,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20760,api_i5,,autor_id
17843,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20761,api_i5,,autor_id
17844,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20762,api_i5,,autor_id
17845,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20763,api_i5,,autor_id
17846,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20763,api_i5,,autor_id
17847,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-01,2024,34,9,20763,api_i5,,autor_id
17848,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20763,api_i5,,autor_id
17849,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20764,api_i5,,autor_id
17850,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20765,api_i5,,autor_id
17851,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20766,api_i5,,autor_id
17852,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20767,api_i5,,autor_id
17853,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2024-08-01,2024,34,9,20768,api_i5,,autor_id
17854,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20770,api_i5,,autor_id
17855,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20771,api_i5,,autor_id
17856,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20772,api_i5,,autor_id
17857,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20773,api_i5,,autor_id
17858,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-01,2024,34,9,20774,api_i5,,autor_id
17859,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20775,api_i5,,autor_id
17860,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17861,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17862,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17863,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17864,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17865,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17866,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17867,67,Deputado Rogério Morro da Cruz,PSD,1,apresentou uma proposição,2024-08-14,2024,34,9,20777,api_i5,,autor_id
17868,65,Deputado Pepa,PP,1,apresentou uma proposição,2024-08-14,2024,34,9,20778,api_i5,,autor_id
17869,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17870,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17871,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17872,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17873,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17874,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17875,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17876,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17877,65,Deputado Pepa,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17878,67,Deputado Rogério Morro da Cruz,PSD,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17879,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20779,api_i5,,autor_id
17880,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2024-08-01,2024,34,9,20780,api_i5,,autor_id
17881,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20782,api_i5,,autor_id
17882,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20783,api_i5,,autor_id
17883,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20786,api_i5,,autor_id
17884,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20787,api_i5,,autor_id
17885,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20788,api_i5,,autor_id
17886,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20789,api_i5,,autor_id
17887,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20790,api_i5,,autor_id
17888,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20791,api_i5,,autor_id
17889,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20792,api_i5,,autor_id
17890,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20793,api_i5,,autor_id
17891,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-01,2024,34,9,20794,api_i5,,autor_id
17892,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20795,api_i5,,autor_id
17893,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20797,api_i5,,autor_id
17894,65,Deputado Pepa,PP,1,apresentou uma proposição,2024-08-14,2024,34,9,20799,api_i5,,autor_id
17895,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-22,2024,34,9,20800,api_i5,,autor_id
17896,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-01,2024,34,9,20801,api_i5,,autor_id
17897,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-01,2024,34,9,20803,api_i5,,autor_id
17898,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-01,2024,34,9,20807,api_i5,,autor_id
17899,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20808,api_i5,,autor_id
17900,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20809,api_i5,,autor_id
17901,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-01,2024,34,9,20812,api_i5,,autor_id
17902,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2024-08-01,2024,34,9,20813,api_i5,,autor_id
17903,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-01,2024,34,9,20814,api_i5,,autor_id
17904,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20815,api_i5,,autor_id
17905,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20816,api_i5,,autor_id
17906,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20817,api_i5,,autor_id
17907,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-21,2024,34,9,20818,api_i5,,autor_id
17908,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20819,api_i5,,autor_id
17909,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20820,api_i5,,autor_id
17910,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20821,api_i5,,autor_id
17911,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2024-08-06,2024,34,9,20822,api_i5,,autor_id
17912,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2024-08-06,2024,34,9,20822,api_i5,,autor_id
17913,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-06,2024,34,9,20822,api_i5,,autor_id
17914,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20823,api_i5,,autor_id
17915,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2024-08-01,2024,34,9,20824,api_i5,,autor_id
17916,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20825,api_i5,,autor_id
17917,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20826,api_i5,,autor_id
17918,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20827,api_i5,,autor_id
17919,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-01,2024,34,9,20828,api_i5,,autor_id
17920,6,Poder Executivo,,1,apresentou uma proposição,2024-08-01,2024,34,9,20829,api_i5,,autor_id
17921,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20831,api_i5,,autor_id
17922,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20832,api_i5,,autor_id
17923,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-06,2024,34,9,20833,api_i5,,autor_id
17924,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20835,api_i5,,autor_id
17925,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-06,2024,34,9,20836,api_i5,,autor_id
17926,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20837,api_i5,,autor_id
17927,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20839,api_i5,,autor_id
17928,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20840,api_i5,,autor_id
17929,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20841,api_i5,,autor_id
17930,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20842,api_i5,,autor_id
17931,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20843,api_i5,,autor_id
17932,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20844,api_i5,,autor_id
17933,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20845,api_i5,,autor_id
17934,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-06,2024,34,9,20847,api_i5,,autor_id
17935,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17936,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17937,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17938,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17939,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17940,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-07,2024,34,9,20849,api_i5,,autor_id
17941,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-08,2024,34,9,20850,api_i5,,autor_id
17942,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2024-08-06,2024,34,9,20852,api_i5,,autor_id
17943,57,Deputado Ricardo Vale,PT,1,apresentou uma proposição,2024-08-06,2024,34,9,20856,api_i5,,autor_id
17944,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20857,api_i5,,autor_id
17945,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20858,api_i5,,autor_id
17946,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20860,api_i5,,autor_id
17947,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20862,api_i5,,autor_id
17948,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-14,2024,34,9,20863,api_i5,,autor_id
17949,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-06,2024,34,9,20864,api_i5,,autor_id
17950,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-06,2024,34,9,20865,api_i5,,autor_id
17951,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-20,2024,34,9,20866,api_i5,,autor_id
17952,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17953,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17954,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17955,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17956,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17957,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-07,2024,34,9,20867,api_i5,,autor_id
17958,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-06,2024,34,9,20869,api_i5,,autor_id
17959,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20869,api_i5,,autor_id
17960,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-06,2024,34,9,20869,api_i5,,autor_id
17961,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-06,2024,34,9,20869,api_i5,,autor_id
17962,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17963,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17964,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17965,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17966,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17967,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-07,2024,34,9,20870,api_i5,,autor_id
17968,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2024-08-06,2024,34,9,20871,api_i5,,autor_id
17969,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2024-08-14,2024,34,9,20873,api_i5,,autor_id
17970,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-06,2024,34,9,20874,api_i5,,autor_id
17971,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2024-08-06,2024,34,9,20875,api_i5,,autor_id
17972,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20876,api_i5,,autor_id
17973,68,Deputado Gabriel Magno,PT,1,apresentou uma proposição,2024-08-06,2024,34,9,20877,api_i5,,autor_id
17974,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20878,api_i5,,autor_id
17975,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20879,api_i5,,autor_id
17976,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20880,api_i5,,autor_id
17977,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20881,api_i5,,autor_id
17978,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20882,api_i5,,autor_id
17979,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2024-08-06,2024,34,9,20883,api_i5,,autor_id
17980,63,Deputado Max Maciel,PSOL,1,apresentou uma proposição,2024-08-14,2024,34,9,20884,api_i5,,autor_id
17981,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2024-08-21,2024,34,9,20885,api_i5,,autor_id
17982,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-06,2024,34,9,20886,api_i5,,autor_id
17983,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2024-08-06,2024,34,9,20888,api_i5,,autor_id
17984,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2024-08-06,2024,34,9,20889,api_i5,,autor_id
17985,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-20,2024,34,9,20891,api_i5,,autor_id
17986,63,Deputado Max Maciel,PSOL,1,apresentou uma proposição,2024-08-20,2024,34,9,20891,api_i5,,autor_id
17987,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-06,2024,34,9,20893,api_i5,,autor_id
17988,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2024-08-20,2024,34,9,20895,api_i5,,autor_id
17989,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2024-08-08,2024,34,9,20896,api_i5,,autor_id
17990,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2024-08-08,2024,34,9,20896,api_i5,,autor_id
17991,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2024-08-08,2024,34,9,20896,api_i5,,autor_id
17992,64,Deputada Paula Belmonte,INVÁLIDO,1,apresentou uma proposição,2024-08-08,2024,34,9,20896,api_i5,,autor_id
17993,61,Deputada Doutora Jane,REPUBLICANOS,1,apresentou uma proposição,2024-08-06,2024,34,9,20897,api_i5,,autor_id
