sk_ato,chave_deputado,tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,consulta_digest,n_autores,valor_centavos,regra_chave,sk_ato:1,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
88620,66,4,2025-02-21,2025,35,9,folha/286918,documento_ativas,037349b906b319e6,1,,normalizar,88620,286918,20415,CEC,favoravel,0,2025-02-21
88622,59,4,2025-02-21,2025,35,9,folha/286918,documento_ativas,037349b906b319e6,1,,normalizar,88622,286918,20415,CEC,favoravel,0,2025-02-21
88628,66,4,2025-06-23,2025,35,9,folha/303716,documento_ativas,037349b906b319e6,1,,normalizar,88628,303716,20415,CCJ,favoravel,0,2025-06-23
88629,15,4,2025-06-23,2025,35,9,folha/303716,documento_ativas,037349b906b319e6,1,,normalizar,88629,303716,20415,CCJ,favoravel,0,2025-06-23
88631,20,4,2025-06-23,2025,35,9,folha/303716,documento_ativas,037349b906b319e6,1,,normalizar,88631,303716,20415,CCJ,favoravel,0,2025-06-23
88632,23,4,2025-06-23,2025,35,9,folha/303716,documento_ativas,037349b906b319e6,1,,normalizar,88632,303716,20415,CCJ,favoravel,0,2025-06-23
88638,66,4,2023-05-09,2023,33,9,folha/70840,documento_ativas,038512f0e3024b41,1,,normalizar,88638,70840,10468,CCJ,favoravel,1,2023-05-09
88639,15,4,2023-05-09,2023,33,9,folha/70840,documento_ativas,038512f0e3024b41,1,,normalizar,88639,70840,10468,CCJ,favoravel,1,2023-05-09
88640,33,4,2023-05-09,2023,33,9,folha/70840,documento_ativas,038512f0e3024b41,1,,normalizar,88640,70840,10468,CCJ,favoravel,1,2023-05-09
88641,20,4,2023-05-09,2023,33,9,folha/70840,documento_ativas,038512f0e3024b41,1,,normalizar,88641,70840,10468,CCJ,favoravel,1,2023-05-09
88642,23,4,2023-05-09,2023,33,9,folha/70840,documento_ativas,038512f0e3024b41,1,,normalizar,88642,70840,10468,CCJ,favoravel,1,2023-05-09
88648,61,4,2023-04-24,2023,33,9,folha/68860,documento_ativas,03be8fda20b6cf12,1,,normalizar,88648,68860,11659,CS,favoravel,1,2023-04-24
88649,59,4,2023-04-24,2023,33,9,folha/68860,documento_ativas,03be8fda20b6cf12,1,,normalizar,88649,68860,11659,CS,favoravel,1,2023-04-24
88655,66,4,2023-04-24,2023,33,9,folha/68860,documento_ativas,03be8fda20b6cf12,1,,normalizar,88655,68860,11659,CS,favoravel,1,2023-04-24
88658,60,4,2023-08-09,2023,33,9,folha/83421,documento_ativas,040600d4979faf63,1,,normalizar,88658,83421,13538,CAS,favoravel,1,2023-08-09
88659,63,4,2023-08-09,2023,33,9,folha/83421,documento_ativas,040600d4979faf63,1,,normalizar,88659,83421,13538,CAS,favoravel,1,2023-08-09
88660,25,4,2023-08-09,2023,33,9,folha/83421,documento_ativas,040600d4979faf63,1,,normalizar,88660,83421,13538,CAS,favoravel,1,2023-08-09
88667,63,4,2025-05-07,2025,35,9,folha/295299,documento_ativas,0430922f2c1d7376,1,,normalizar,88667,295299,151198,CTMU,favoravel,1,2025-05-07
88668,30,4,2025-05-07,2025,35,9,folha/295299,documento_ativas,0430922f2c1d7376,1,,normalizar,88668,295299,151198,CTMU,favoravel,0,2025-05-07
88669,65,4,2025-05-07,2025,35,9,folha/295299,documento_ativas,0430922f2c1d7376,1,,normalizar,88669,295299,151198,CTMU,favoravel,0,2025-05-07
88670,68,4,2025-05-07,2025,35,9,folha/295299,documento_ativas,0430922f2c1d7376,1,,normalizar,88670,295299,151198,CTMU,favoravel,0,2025-05-07
88671,20,4,2025-05-07,2025,35,9,folha/295299,documento_ativas,0430922f2c1d7376,1,,normalizar,88671,295299,151198,CTMU,favoravel,0,2025-05-07
88677,19,4,2026-02-06,2026,36,9,folha/324684,documento_ativas,0430922f2c1d7376,1,,normalizar,88677,324684,151198,CEOF,favoravel,1,2026-02-06
88679,64,4,2026-02-06,2026,36,9,folha/324684,documento_ativas,0430922f2c1d7376,1,,normalizar,88679,324684,151198,CEOF,favoravel,0,2026-02-06
88681,26,4,2026-02-06,2026,36,9,folha/324684,documento_ativas,0430922f2c1d7376,1,,normalizar,88681,324684,151198,CEOF,favoravel,0,2026-02-06
88687,65,4,2025-06-02,2025,35,9,folha/301109,documento_ativas,0442ad1a157fc486,1,,normalizar,88687,301109,150861,CPRA,favoravel,0,2025-06-02
88689,57,4,2025-06-02,2025,35,9,folha/301109,documento_ativas,0442ad1a157fc486,1,,normalizar,88689,301109,150861,CPRA,favoravel,0,2025-06-02
88690,67,4,2025-06-02,2025,35,9,folha/301109,documento_ativas,0442ad1a157fc486,1,,normalizar,88690,301109,150861,CPRA,favoravel,0,2025-06-02
88697,65,4,2025-06-04,2025,35,9,folha/301295,documento_ativas,0442ad1a157fc486,1,,normalizar,88697,301295,150861,CPRA,favoravel,0,2025-06-04
88699,57,4,2025-06-04,2025,35,9,folha/301295,documento_ativas,0442ad1a157fc486,1,,normalizar,88699,301295,150861,CPRA,favoravel,0,2025-06-04
88700,67,4,2025-06-04,2025,35,9,folha/301295,documento_ativas,0442ad1a157fc486,1,,normalizar,88700,301295,150861,CPRA,favoravel,0,2025-06-04
88717,17,4,2023-10-19,2023,33,9,folha/98161,documento_ativas,0456a00a79e68e14,1,,normalizar,88717,98161,14334,CDESCTMAT,favoravel,0,2023-10-19
88718,64,4,2023-10-19,2023,33,9,folha/98161,documento_ativas,0456a00a79e68e14,1,,normalizar,88718,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88719,61,4,2023-10-19,2023,33,9,folha/98161,documento_ativas,0456a00a79e68e14,1,,normalizar,88719,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88720,67,4,2023-10-19,2023,33,9,folha/98161,documento_ativas,0456a00a79e68e14,1,,normalizar,88720,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88721,62,4,2023-10-19,2023,33,9,folha/98161,documento_ativas,0456a00a79e68e14,1,,normalizar,88721,98161,14334,CDESCTMAT,favoravel,1,2023-10-19
88737,25,4,2026-04-09,2026,36,9,folha/330016,documento_ativas,04adcc597f5b2d81,1,,normalizar,88737,330016,154072,CS,favoravel,1,2026-04-09
88738,61,4,2026-04-09,2026,36,9,folha/330016,documento_ativas,04adcc597f5b2d81,1,,normalizar,88738,330016,154072,CS,favoravel,0,2026-04-09
88741,23,4,2026-04-09,2026,36,9,folha/330016,documento_ativas,04adcc597f5b2d81,1,,normalizar,88741,330016,154072,CS,favoravel,0,2026-04-09
88747,60,4,2024-11-11,2024,34,9,folha/277220,documento_ativas,04b0c41ff993eb22,1,,normalizar,88747,277220,22452,CAS,favoravel,0,2024-11-11
88748,63,4,2024-11-11,2024,34,9,folha/277220,documento_ativas,04b0c41ff993eb22,1,,normalizar,88748,277220,22452,CAS,favoravel,1,2024-11-11
88756,60,4,2025-03-24,2025,35,9,folha/290724,documento_ativas,04b76edfce4afd25,1,,normalizar,88756,290724,21971,CSA,favoravel,0,2025-03-24
88757,26,4,2025-03-24,2025,35,9,folha/290724,documento_ativas,04b76edfce4afd25,1,,normalizar,88757,290724,21971,CSA,favoravel,0,2025-03-24
88758,30,4,2025-03-24,2025,35,9,folha/290724,documento_ativas,04b76edfce4afd25,1,,normalizar,88758,290724,21971,CSA,favoravel,0,2025-03-24
88759,68,4,2025-03-24,2025,35,9,folha/290724,documento_ativas,04b76edfce4afd25,1,,normalizar,88759,290724,21971,CSA,favoravel,0,2025-03-24
88765,68,4,2023-04-10,2023,33,9,folha/67241,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88765,67241,10359,CEC,favoravel,1,2023-04-10
88766,60,4,2023-04-10,2023,33,9,folha/67241,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88766,67241,10359,CEC,favoravel,1,2023-04-10
88767,66,4,2023-04-10,2023,33,9,folha/67241,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88767,67241,10359,CEC,favoravel,1,2023-04-10
88768,26,4,2023-04-10,2023,33,9,folha/67241,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88768,67241,10359,CEC,favoravel,1,2023-04-10
88774,60,4,2023-06-07,2023,33,9,folha/77613,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88774,77613,10359,CAS,favoravel,1,2023-06-07
88775,63,4,2023-06-07,2023,33,9,folha/77613,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88775,77613,10359,CAS,favoravel,1,2023-06-07
88776,25,4,2023-06-07,2023,33,9,folha/77613,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88776,77613,10359,CAS,favoravel,1,2023-06-07
88777,30,4,2023-06-07,2023,33,9,folha/77613,documento_ativas,04f8d4c5577c09c5,1,,normalizar,88777,77613,10359,CAS,favoravel,1,2023-06-07
88783,17,4,2026-09-01,2026,36,9,folha/342026,documento_ativas,051cd2fd37a4e7fa,1,,normalizar,88783,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88784,64,4,2026-09-01,2026,36,9,folha/342026,documento_ativas,051cd2fd37a4e7fa,1,,normalizar,88784,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88785,61,4,2026-09-01,2026,36,9,folha/342026,documento_ativas,051cd2fd37a4e7fa,1,,normalizar,88785,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88786,62,4,2026-09-01,2026,36,9,folha/342026,documento_ativas,051cd2fd37a4e7fa,1,,normalizar,88786,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88787,67,4,2026-09-01,2026,36,9,folha/342026,documento_ativas,051cd2fd37a4e7fa,1,,normalizar,88787,342026,158856,CDESCTMAT,favoravel,0,2026-09-01
88793,61,4,2024-06-12,2024,34,9,folha/124618,documento_ativas,052fa4610960b367,1,,normalizar,88793,124618,18760,CS,favoravel,1,2024-06-12
88794,59,4,2024-06-12,2024,34,9,folha/124618,documento_ativas,052fa4610960b367,1,,normalizar,88794,124618,18760,CS,favoravel,1,2024-06-12
88795,34,4,2024-06-12,2024,34,9,folha/124618,documento_ativas,052fa4610960b367,1,,prefixo,88795,124618,18760,CS,favoravel,1,2024-06-12
88803,67,4,2025-05-12,2025,35,9,folha/295793,documento_ativas,0540b114fdc1a719,1,,normalizar,88803,295793,21780,CAS,favoravel,0,2025-05-12
88804,63,4,2025-05-12,2025,35,9,folha/295793,documento_ativas,0540b114fdc1a719,1,,normalizar,88804,295793,21780,CAS,favoravel,0,2025-05-12
88806,30,4,2025-05-12,2025,35,9,folha/295793,documento_ativas,0540b114fdc1a719,1,,normalizar,88806,295793,21780,CAS,favoravel,0,2025-05-12
88813,66,4,2025-11-27,2025,35,9,folha/320445,documento_ativas,0540b114fdc1a719,1,,normalizar,88813,320445,21780,CCJ,favoravel,0,2025-11-27
88814,15,4,2025-11-27,2025,35,9,folha/320445,documento_ativas,0540b114fdc1a719,1,,normalizar,88814,320445,21780,CCJ,favoravel,0,2025-11-27
88815,23,4,2025-11-27,2025,35,9,folha/320445,documento_ativas,0540b114fdc1a719,1,,normalizar,88815,320445,21780,CCJ,favoravel,0,2025-11-27
88816,20,4,2025-11-27,2025,35,9,folha/320445,documento_ativas,0540b114fdc1a719,1,,normalizar,88816,320445,21780,CCJ,favoravel,0,2025-11-27
88817,33,4,2025-11-27,2025,35,9,folha/320445,documento_ativas,0540b114fdc1a719,1,,normalizar,88817,320445,21780,CCJ,favoravel,0,2025-11-27
88823,66,4,2024-10-17,2024,34,9,folha/137999,documento_ativas,058e4d5bfb875931,1,,normalizar,88823,137999,17674,CCJ,favoravel,0,2024-10-17
88825,33,4,2024-10-17,2024,34,9,folha/137999,documento_ativas,058e4d5bfb875931,1,,normalizar,88825,137999,17674,CCJ,favoravel,1,2024-10-17
88827,23,4,2024-10-17,2024,34,9,folha/137999,documento_ativas,058e4d5bfb875931,1,,normalizar,88827,137999,17674,CCJ,favoravel,1,2024-10-17
88833,68,4,2024-03-22,2024,34,9,folha/115559,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88833,115559,15413,CEC,favoravel,1,2024-03-22
88836,26,4,2024-03-22,2024,34,9,folha/115559,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88836,115559,15413,CEC,favoravel,1,2024-03-22
88837,57,4,2024-03-22,2024,34,9,folha/115559,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88837,115559,15413,CEC,favoravel,1,2024-03-22
88842,66,4,2024-08-24,2024,34,9,folha/129579,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88842,129579,15413,CCJ,favoravel,1,2024-08-24
88843,15,4,2024-08-24,2024,34,9,folha/129579,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88843,129579,15413,CCJ,favoravel,1,2024-08-24
88844,33,4,2024-08-24,2024,34,9,folha/129579,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88844,129579,15413,CCJ,favoravel,1,2024-08-24
88845,20,4,2024-08-24,2024,34,9,folha/129579,documento_ativas,05a8d5aedcb3389a,1,,normalizar,88845,129579,15413,CCJ,favoravel,1,2024-08-24
88852,60,4,2025-12-05,2025,35,9,folha/321809,documento_ativas,05b796f406fc03ac,1,,normalizar,88852,321809,155053,CSA,favoravel,0,2025-12-05
88853,26,4,2025-12-05,2025,35,9,folha/321809,documento_ativas,05b796f406fc03ac,1,,normalizar,88853,321809,155053,CSA,favoravel,0,2025-12-05
88854,30,4,2025-12-05,2025,35,9,folha/321809,documento_ativas,05b796f406fc03ac,1,,normalizar,88854,321809,155053,CSA,favoravel,0,2025-12-05
88855,68,4,2025-12-05,2025,35,9,folha/321809,documento_ativas,05b796f406fc03ac,1,,normalizar,88855,321809,155053,CSA,favoravel,0,2025-12-05
88861,60,4,2025-09-24,2025,35,9,folha/312297,documento_ativas,05d019217b5c977c,1,,normalizar,88861,312297,152384,CSA,favoravel,0,2025-09-24
88864,68,4,2025-09-24,2025,35,9,folha/312297,documento_ativas,05d019217b5c977c,1,,normalizar,88864,312297,152384,CSA,favoravel,0,2025-09-24
88870,60,4,2024-11-11,2024,34,9,folha/277163,documento_ativas,060e76c6b2d6ab85,1,,normalizar,88870,277163,20302,CAS,favoravel,0,2024-11-11
88871,63,4,2024-11-11,2024,34,9,folha/277163,documento_ativas,060e76c6b2d6ab85,1,,normalizar,88871,277163,20302,CAS,favoravel,1,2024-11-11
88879,17,4,2024-03-25,2024,34,9,folha/115766,documento_ativas,06145d518a91ba66,1,,normalizar,88879,115766,18339,CDESCTMAT,favoravel,0,2024-03-25
88881,61,4,2024-03-25,2024,34,9,folha/115766,documento_ativas,06145d518a91ba66,1,,normalizar,88881,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88882,67,4,2024-03-25,2024,34,9,folha/115766,documento_ativas,06145d518a91ba66,1,,normalizar,88882,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88883,62,4,2024-03-25,2024,34,9,folha/115766,documento_ativas,06145d518a91ba66,1,,normalizar,88883,115766,18339,CDESCTMAT,favoravel,1,2024-03-25
88889,66,4,2024-09-19,2024,34,9,folha/133451,documento_ativas,06145d518a91ba66,1,,normalizar,88889,133451,18339,CCJ,favoravel,1,2024-09-19
88890,15,4,2024-09-19,2024,34,9,folha/133451,documento_ativas,06145d518a91ba66,1,,normalizar,88890,133451,18339,CCJ,favoravel,1,2024-09-19
88891,33,4,2024-09-19,2024,34,9,folha/133451,documento_ativas,06145d518a91ba66,1,,normalizar,88891,133451,18339,CCJ,favoravel,1,2024-09-19
88892,20,4,2024-09-19,2024,34,9,folha/133451,documento_ativas,06145d518a91ba66,1,,normalizar,88892,133451,18339,CCJ,favoravel,1,2024-09-19
88899,17,4,2024-10-18,2024,34,9,folha/138231,documento_ativas,06145d518a91ba66,1,,normalizar,88899,138231,18339,CDESCTMAT,favoravel,0,2024-10-18
88900,64,4,2024-10-18,2024,34,9,folha/138231,documento_ativas,06145d518a91ba66,1,,normalizar,88900,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88901,61,4,2024-10-18,2024,34,9,folha/138231,documento_ativas,06145d518a91ba66,1,,normalizar,88901,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88902,67,4,2024-10-18,2024,34,9,folha/138231,documento_ativas,06145d518a91ba66,1,,normalizar,88902,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88903,62,4,2024-10-18,2024,34,9,folha/138231,documento_ativas,06145d518a91ba66,1,,normalizar,88903,138231,18339,CDESCTMAT,favoravel,1,2024-10-18
88909,17,4,2023-09-13,2023,33,9,folha/89977,documento_ativas,0622b6b554f8cc69,1,,normalizar,88909,89977,13419,CDESCTMAT,favoravel,0,2023-09-13
88910,64,4,2023-09-13,2023,33,9,folha/89977,documento_ativas,0622b6b554f8cc69,1,,normalizar,88910,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88911,61,4,2023-09-13,2023,33,9,folha/89977,documento_ativas,0622b6b554f8cc69,1,,normalizar,88911,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88913,62,4,2023-09-13,2023,33,9,folha/89977,documento_ativas,0622b6b554f8cc69,1,,normalizar,88913,89977,13419,CDESCTMAT,favoravel,1,2023-09-13
88919,60,4,2024-03-12,2024,34,9,folha/113797,documento_ativas,0622b6b554f8cc69,1,,normalizar,88919,113797,13419,CAS,favoravel,1,2024-03-12
88920,63,4,2024-03-12,2024,34,9,folha/113797,documento_ativas,0622b6b554f8cc69,1,,normalizar,88920,113797,13419,CAS,favoravel,1,2024-03-12
88922,30,4,2024-03-12,2024,34,9,folha/113797,documento_ativas,0622b6b554f8cc69,1,,normalizar,88922,113797,13419,CAS,favoravel,1,2024-03-12
88928,67,4,2025-06-23,2025,35,9,folha/303667,documento_ativas,062370c06861bfd3,1,,normalizar,88928,303667,152914,CAS,favoravel,0,2025-06-23
88929,63,4,2025-06-23,2025,35,9,folha/303667,documento_ativas,062370c06861bfd3,1,,normalizar,88929,303667,152914,CAS,favoravel,0,2025-06-23
88932,60,4,2025-06-23,2025,35,9,folha/303667,documento_ativas,062370c06861bfd3,1,,normalizar,88932,303667,152914,CAS,favoravel,0,2025-06-23
88938,24,4,2026-08-18,2026,36,9,folha/341374,documento_ativas,068a7b4a6c0dcd4f,1,,normalizar,88938,341374,155611,CAF,favoravel,1,2026-08-18
88939,65,4,2026-08-18,2026,36,9,folha/341374,documento_ativas,068a7b4a6c0dcd4f,1,,normalizar,88939,341374,155611,CAF,favoravel,0,2026-08-18
88940,68,4,2026-08-18,2026,36,9,folha/341374,documento_ativas,068a7b4a6c0dcd4f,1,,normalizar,88940,341374,155611,CAF,contrario,0,2026-08-18
88941,22,4,2026-08-18,2026,36,9,folha/341374,documento_ativas,068a7b4a6c0dcd4f,1,,normalizar,88941,341374,155611,CAF,favoravel,0,2026-08-18
88948,63,4,2024-11-29,2024,34,9,folha/279277,documento_ativas,069d1b9eb60bd038,1,,normalizar,88948,279277,21716,CTMU,favoravel,1,2024-11-29
88949,30,4,2024-11-29,2024,34,9,folha/279277,documento_ativas,069d1b9eb60bd038,1,,normalizar,88949,279277,21716,CTMU,favoravel,1,2024-11-29
88951,68,4,2024-11-29,2024,34,9,folha/279277,documento_ativas,069d1b9eb60bd038,1,,normalizar,88951,279277,21716,CTMU,favoravel,1,2024-11-29
88968,67,4,2025-03-14,2025,35,9,folha/289721,documento_ativas,06abcf8fc652eb45,1,,normalizar,88968,289721,10436,CAS,favoravel,0,2025-03-14
88969,63,4,2025-03-14,2025,35,9,folha/289721,documento_ativas,06abcf8fc652eb45,1,,normalizar,88969,289721,10436,CAS,favoravel,0,2025-03-14
88971,30,4,2025-03-14,2025,35,9,folha/289721,documento_ativas,06abcf8fc652eb45,1,,normalizar,88971,289721,10436,CAS,favoravel,0,2025-03-14
88978,67,4,2025-03-20,2025,35,9,folha/290378,documento_ativas,06abcf8fc652eb45,1,,normalizar,88978,290378,10436,CAS,favoravel,1,2025-03-20
88979,63,4,2025-03-20,2025,35,9,folha/290378,documento_ativas,06abcf8fc652eb45,1,,normalizar,88979,290378,10436,CAS,favoravel,0,2025-03-20
88981,30,4,2025-03-20,2025,35,9,folha/290378,documento_ativas,06abcf8fc652eb45,1,,normalizar,88981,290378,10436,CAS,favoravel,0,2025-03-20
88998,67,4,2025-02-17,2025,35,9,folha/284443,documento_ativas,071d2b8c90ec3851,1,,normalizar,88998,284443,150973,CAS,favoravel,0,2025-02-17
88999,63,4,2025-02-17,2025,35,9,folha/284443,documento_ativas,071d2b8c90ec3851,1,,normalizar,88999,284443,150973,CAS,favoravel,0,2025-02-17
89001,30,4,2025-02-17,2025,35,9,folha/284443,documento_ativas,071d2b8c90ec3851,1,,normalizar,89001,284443,150973,CAS,favoravel,0,2025-02-17
89008,17,4,2026-09-01,2026,36,9,folha/342087,documento_ativas,07255d56d8a7c094,1,,normalizar,89008,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89009,64,4,2026-09-01,2026,36,9,folha/342087,documento_ativas,07255d56d8a7c094,1,,normalizar,89009,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89010,61,4,2026-09-01,2026,36,9,folha/342087,documento_ativas,07255d56d8a7c094,1,,normalizar,89010,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89011,62,4,2026-09-01,2026,36,9,folha/342087,documento_ativas,07255d56d8a7c094,1,,normalizar,89011,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89012,67,4,2026-09-01,2026,36,9,folha/342087,documento_ativas,07255d56d8a7c094,1,,normalizar,89012,342087,158646,CDESCTMAT,favoravel,0,2026-09-01
89018,60,4,2025-03-20,2025,35,9,folha/290460,documento_ativas,0727d285a3723528,1,,normalizar,89018,290460,21939,CSA,favoravel,0,2025-03-20
89019,26,4,2025-03-20,2025,35,9,folha/290460,documento_ativas,0727d285a3723528,1,,normalizar,89019,290460,21939,CSA,favoravel,0,2025-03-20
89020,30,4,2025-03-20,2025,35,9,folha/290460,documento_ativas,0727d285a3723528,1,,normalizar,89020,290460,21939,CSA,favoravel,0,2025-03-20
89021,68,4,2025-03-20,2025,35,9,folha/290460,documento_ativas,0727d285a3723528,1,,normalizar,89021,290460,21939,CSA,favoravel,0,2025-03-20
89027,61,4,2023-03-02,2023,33,9,folha/60578,documento_ativas,0735a2000f6644ad,1,,normalizar,89027,60578,10318,CS,favoravel,1,2023-03-02
89028,59,4,2023-03-02,2023,33,9,folha/60578,documento_ativas,0735a2000f6644ad,1,,normalizar,89028,60578,10318,CS,favoravel,1,2023-03-02
89031,23,4,2023-03-02,2023,33,9,folha/60578,documento_ativas,0735a2000f6644ad,1,,normalizar,89031,60578,10318,CS,favoravel,1,2023-03-02
89037,67,4,2025-11-10,2025,35,9,folha/317163,documento_ativas,0753626f3fc99603,1,,normalizar,89037,317163,154281,CAS,favoravel,0,2025-11-10
89038,63,4,2025-11-10,2025,35,9,folha/317163,documento_ativas,0753626f3fc99603,1,,normalizar,89038,317163,154281,CAS,favoravel,0,2025-11-10
89041,60,4,2025-11-10,2025,35,9,folha/317163,documento_ativas,0753626f3fc99603,1,,normalizar,89041,317163,154281,CAS,favoravel,0,2025-11-10
89047,68,4,2023-06-21,2023,33,9,folha/79519,documento_ativas,07564b73741afcab,1,,normalizar,89047,79519,9413,CEC,favoravel,1,2023-06-21
89048,60,4,2023-06-21,2023,33,9,folha/79519,documento_ativas,07564b73741afcab,1,,normalizar,89048,79519,9413,CEC,favoravel,1,2023-06-21
89050,26,4,2023-06-21,2023,33,9,folha/79519,documento_ativas,07564b73741afcab,1,,normalizar,89050,79519,9413,CEC,favoravel,1,2023-06-21
89051,57,4,2023-06-21,2023,33,9,folha/79519,documento_ativas,07564b73741afcab,1,,normalizar,89051,79519,9413,CEC,favoravel,1,2023-06-21
89056,60,4,2024-06-11,2024,34,9,folha/124299,documento_ativas,07564b73741afcab,1,,normalizar,89056,124299,9413,CAS,favoravel,1,2024-06-11
89057,63,4,2024-06-11,2024,34,9,folha/124299,documento_ativas,07564b73741afcab,1,,normalizar,89057,124299,9413,CAS,favoravel,1,2024-06-11
89058,25,4,2024-06-11,2024,34,9,folha/124299,documento_ativas,07564b73741afcab,1,,normalizar,89058,124299,9413,CAS,favoravel,1,2024-06-11
89065,19,4,2024-08-05,2024,34,9,folha/127701,documento_ativas,07564b73741afcab,1,,normalizar,89065,127701,9413,CEOF,favoravel,1,2024-08-05
89066,62,4,2024-08-05,2024,34,9,folha/127701,documento_ativas,07564b73741afcab,1,,normalizar,89066,127701,9413,CEOF,favoravel,1,2024-08-05
89067,64,4,2024-08-05,2024,34,9,folha/127701,documento_ativas,07564b73741afcab,1,,normalizar,89067,127701,9413,CEOF,favoravel,1,2024-08-05
