sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,sigla_numero_ano,sigla,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
80,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2022-02-03,2022,32,8,5740,api_i5,,autor_id,5740,REQ 3062/2022,REQ,,,"Requer a realização de Sessão Solene em ¨Homenagem aos Rotarianos¨, a realizar-se no dia 22 de Fevereiro, às 19h, nesta Casa de Leis.",Apresentação,2022-02-03
81,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-03,2022,32,8,5740,api_i5,,autor_id,5740,REQ 3062/2022,REQ,,,"Requer a realização de Sessão Solene em ¨Homenagem aos Rotarianos¨, a realizar-se no dia 22 de Fevereiro, às 19h, nesta Casa de Leis.",Apresentação,2022-02-03
82,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-02-03,2022,32,8,5740,api_i5,,autor_id,5740,REQ 3062/2022,REQ,,,"Requer a realização de Sessão Solene em ¨Homenagem aos Rotarianos¨, a realizar-se no dia 22 de Fevereiro, às 19h, nesta Casa de Leis.",Apresentação,2022-02-03
83,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-03,2022,32,8,5740,api_i5,,autor_id,5740,REQ 3062/2022,REQ,,,"Requer a realização de Sessão Solene em ¨Homenagem aos Rotarianos¨, a realizar-se no dia 22 de Fevereiro, às 19h, nesta Casa de Leis.",Apresentação,2022-02-03
84,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-04-05,2022,32,8,5741,api_i5,,autor_id,5741,IND 8445/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal que revogue o Decreto nº 42.756, de 1º de Dezembro de 2021, que suspendeu a interdição da W3 Sul, da 502 Sul até a 516 Sul,  aos domingos e feriados para atividades de lazer, bem como estude a viabilidade da interdição de vias públicas, em outras regiões administrativas, para os mesmos fins. ",Apresentação,2022-04-05
85,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-03-17,2022,32,8,5746,api_i5,,autor_id,5746,REQ 3188/2022,REQ,,,"Requer a solicitação de consulta ao Tribunal de Contas do Distrito Federal, acerca da legalidade da concessão de férias quando o servidor estiver em Licença para Tratar de Saúde Própria.",Apresentação,2022-03-17
86,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5757,api_i5,,autor_id,5757,PL 2489/2022,PL,,,"Institui no calendário de eventos do Distrito Federal o ""Dia do Ultrassonografista"".","Apresentação, Retorno(Parecer)",2022-02-01
87,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5759,api_i5,,autor_id,5759,PL 2487/2022,PL,,,"“INSTITUI A OBRIGATORIEDADE DA LEITURA DE PELO MENOS 2 (DOIS) LIVROS POR ANO EM TODAS AS ESCOLAS PÚBLICAS, E DÁ OUTRAS PROVIDÊNCIAS”.","Apresentação, Disponibilizada(Parecer)",2022-02-01
88,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5786,api_i5,,autor_id,5786,PL 2488/2022,PL,,,"“Torna obrigatória a fixação de placas no sistema braile, com a indicação de sentido das escadas rolantes.”","Apresentação, Disponibilizada(Parecer)",2022-02-01
89,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5788,api_i5,,autor_id,5788,PL 2491/2022,PL,,,"PROÍBE O CORTE NO FORNECIMENTO DE ENERGIA ELÉTRICA EM INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS, ABRIGOS DE CRIANÇAS E ADOLESCENTES E NOS CENTROS TERAPÊUTICOS DE DEPENDENTES QUÍMICOS, E DÁ OUTRAS PROVIDÊNCIAS.",Apresentação,2022-02-01
90,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5791,api_i5,,autor_id,5791,PL 2493/2022,PL,,,Institui campanha Check Up Geral nas Mulheres para alerta e prevenção de todas as doenças e dá outras providências.,"Apresentação, Disponibilizada(Emenda)",2022-02-01
91,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5794,api_i5,,autor_id,5794,PL 2495/2022,PL,,,Dispõe sobre a política de estímulo ao brincar na infância e institui a semana mundial do brincar do Distrito Federal.,Apresentação,2022-02-01
92,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-01,2022,32,8,5795,api_i5,,autor_id,5795,REQ 3038/2022,REQ,,,"Requer a realização de audiência pública para debater o processo de regularização fundiária, urbanística e ambiental do Núcleo Rural Monjolo, localizado na Região Administrativa do Recanto das Emas - RA XV, a realizar-se no dia 15 de fevereiro de 2022, às 9 horas.",Apresentação,2022-02-01
93,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,5826,api_i5,,autor_id,5826,PL 2521/2022,PL,,,"
Altera a Lei n. 4.060, de 18 de dezembro de 2007, que “Define sanções a serem aplicadas pela prática de maus-tratos a animais e dá outras providências”.
","Apresentação, Disponibilizada(Parecer)",2022-02-08
94,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5854,api_i5,,autor_id,5854,PL 2496/2022,PL,,,Institui o “dia da limpeza” no âmbito do Distrito Federal.,"Apresentação, Retorno(Parecer)",2022-02-01
95,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5857,api_i5,,autor_id,5857,PL 2497/2022,PL,,,"Institui o Programa ""Adote um Avô"" no âmbito do Distrito Federal.","Apresentação, Disponibilizada(Parecer)",2022-02-01
96,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5858,api_i5,,autor_id,5858,PL 2498/2022,PL,,,"“Cria o Selo de Responsabilidade Social ‘Parceiros das Mulheres’, certificando empresas que priorizam a contratação de mulheres vítimas de violência doméstica”.",Apresentação,2022-02-01
97,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5864,api_i5,,autor_id,5864,PL 2499/2022,PL,,,Institui a Semana Distrital da Prevenção de Acidentes com Crianças.,"Apresentação, Retorno(Parecer)",2022-02-01
98,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5870,api_i5,,autor_id,5870,PL 2500/2022,PL,,,“Concede tratamento prioritário nos processos administrativos em trâmite ou a tramitar perante ao Governo do Distrito Federal para pessoas com idade igual ou superior a 60 (sessenta) anos e dá outras providências”. ,"Apresentação, Disponibilizada(Parecer)",2022-02-01
99,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-01,2022,32,8,5872,api_i5,,autor_id,5872,IND 8022/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal, o aumento do número de equipes do Núcleo Ampliado de Saúde da Família- Nasf-AB em atendimento complementar às Equipes de Saúde da Família (Esf) no âmbito do Distrito Federal.",Apresentação,2022-02-01
100,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5874,api_i5,,autor_id,5874,PL 2501/2022,PL,,,“Assegura aos estudantes e aos professores o desconto de 20% (vinte por cento) na aquisição de livros.” ,"Apresentação, Retorno(Emenda)",2022-02-01
101,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,5877,api_i5,,autor_id,5877,PL 2502/2022,PL,,,"“Dispõe sobre a política de empoderamento da mulher, e dá outras providências.” ",Apresentação,2022-02-01
102,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,5892,api_i5,,autor_id,5892,IND 8161/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal por intermédio da Companhia Urbanizadora da Nova Capital - NOVACAP, a implantação de Ponto de Encontro Comunitário - PEC no conjunto 05 na QNQ 01 da Região Administrativa de Ceilândia – RA IX.",Apresentação,2022-02-16
103,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-01,2022,32,8,5968,api_i5,,autor_id,5968,REQ 3053/2022,REQ,,,"Requer a exclusão da Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo pela Comissão de Economia, Orçamento e Finanças da distribuição do Projeto de Lei nº 2.127/2021.",Apresentação,2022-02-01
104,16,Deputado Claudio Abrantes,,1,apresentou uma proposição,2022-02-01,2022,32,8,6003,api_i5,,autor_id,6003,REQ 3015/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 07 de fevereiro de 2022, às 10 horas, em homenagem aos participantes dos Jogos Escolares Brasileiros - JEB's, edição 2021.",Apresentação,2022-02-01
105,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6003,api_i5,,autor_id,6003,REQ 3015/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 07 de fevereiro de 2022, às 10 horas, em homenagem aos participantes dos Jogos Escolares Brasileiros - JEB's, edição 2021.",Apresentação,2022-02-01
106,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6003,api_i5,,autor_id,6003,REQ 3015/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 07 de fevereiro de 2022, às 10 horas, em homenagem aos participantes dos Jogos Escolares Brasileiros - JEB's, edição 2021.",Apresentação,2022-02-01
107,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-01,2022,32,8,6003,api_i5,,autor_id,6003,REQ 3015/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 07 de fevereiro de 2022, às 10 horas, em homenagem aos participantes dos Jogos Escolares Brasileiros - JEB's, edição 2021.",Apresentação,2022-02-01
108,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-01,2022,32,8,6008,api_i5,,autor_id,6008,IND 7982/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal (SODF) e da Administração Regional de Ceilândia, que adotem as providências necessárias para solucionar o problema de alagamento na QNR em Ceilândia.",Apresentação,2022-02-01
109,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-01,2022,32,8,6010,api_i5,,autor_id,6010,IND 7983/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal (SODF), que adote as providências necessárias para a realização de obras de pavimentação em rua do Trecho 01 do Sol Nascente.",Apresentação,2022-02-01
110,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6015,api_i5,,autor_id,6015,REC 28/2022,REC,,,"Contra o Parecer da Comissão de Constituição e Justiça pela inadmissibilidade do Projeto de Resolução nº 55 de 2020, que “Institui o Observatório Distrital sobre a Lei Geral de Proteção de Dados no âmbito da Câmara Legislativa do Distrito Federal”, de autoria da Deputada Júlia Lucy.",Apresentação,2022-02-01
111,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-01,2022,32,8,6016,api_i5,,autor_id,6016,REQ 3014/2022,REQ,,,Requer a retirada de tramitação e arquivamento do Projeto de Lei 2.121 de 2021.,Apresentação,2022-02-01
112,16,Deputado Claudio Abrantes,,1,apresentou uma proposição,2022-02-02,2022,32,8,6017,api_i5,,autor_id,6017,PDL 242/2022,PDL,,,"Concede, post-mortem, o título de Cidadão Honorário de Brasília ao Professor e Médico Heron de Alencar.","Apresentação, Disponibilizada(Parecer)",2022-02-02
113,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-02,2022,32,8,6017,api_i5,,autor_id,6017,PDL 242/2022,PDL,,,"Concede, post-mortem, o título de Cidadão Honorário de Brasília ao Professor e Médico Heron de Alencar.","Apresentação, Disponibilizada(Parecer)",2022-02-02
114,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6017,api_i5,,autor_id,6017,PDL 242/2022,PDL,,,"Concede, post-mortem, o título de Cidadão Honorário de Brasília ao Professor e Médico Heron de Alencar.","Apresentação, Disponibilizada(Parecer)",2022-02-02
115,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6020,api_i5,,autor_id,6020,PL 2505/2022,PL,,,"Estabelece a Política Distrital de Fomento ao Futevôlei no Distrito Federal, denominada Lei Pró-Futevôlei.","Apresentação, Retorno(Parecer)",2022-02-01
116,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6021,api_i5,,autor_id,6021,PL 2504/2022,PL,,,"Dispõe sobre a advertência quanto ao uso de substância ou método proibido, antes de iniciar competição esportiva, no âmbito do Distrito Federal.","Apresentação, Disponibilizada(Parecer)",2022-02-01
117,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6022,api_i5,,autor_id,6022,MO 1012/2022,MO,,,"Reconhece e apresenta votos de louvor ""post mortem"" ao Mestre José Roberto Barreto Filho, cardiologista e pioneiro do jiu-jitsu no DF, pelos relevantes serviços prestados ao povo do Distrito Federal. ",Apresentação,2022-02-01
118,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6023,api_i5,,autor_id,6023,MO 1013/2022,MO,,,"Manifesta votos de louvor à Associação Escola Barreto de Jiu Jitsu, pelos serviços prestados para a sociedade do Distrito Federal.",Apresentação,2022-02-01
119,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6024,api_i5,,autor_id,6024,PL 2472/2022,PL,,,Proíbe a exposição de crianças e adolescentes a atividades escolares que possam contribuir para a sexualização precoce e a erotização infantil no âmbito da Educação Básica do Sistema de Ensino público e privado do Distrito Federal.,"Apresentação, Retorno(Emenda)",2022-02-01
120,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6033,api_i5,,autor_id,6033,PL 2473/2022,PL,,,"Dispõe sobre o correto acondicionamento dos filtros de produtos fumígenos, pontas de cigarros ou equivalentes.","Aguardando Inclusão na ordem do Dia, Retorno(Parecer)",2022-02-01
121,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6035,api_i5,,autor_id,6035,PL 2474/2022,PL,,,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP.","Sanção Veto ou Promulgação, Retorno(Emenda)",2022-02-01
122,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6042,api_i5,,autor_id,6042,PL 2506/2022,PL,,,Dispõe sobre a Política Distrital de Fortalecimento de Vínculos Familiares e Garantia de Convivência Familiar.,"Apresentação, Disponibilizada(Parecer)",2022-02-01
123,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-01,2022,32,8,6050,api_i5,,autor_id,6050,MO 1010/2022,MO,,,"Reconhece e manifesta votos de louvor aos Bombeiros e Bombeiras Militares do Distrito Federal, abaixo relacionados, que participaram das ações de combate aos incêndios florestais no Parque Nacional da Chapada dos Veadeiros, localizado no estado de Goiás, no período de 16 de setembro à 1º de outubro de 2021.",Apresentação,2022-02-01
124,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-01,2022,32,8,6051,api_i5,,autor_id,6051,MO 1011/2022,MO,,,"Reconhece e manifesta votos de louvor aos Bombeiros e Bombeiras Militares do Distrito Federal, que participam das ações de resgate e salvamento de pessoas atingidas pelas enchentes ocorridas no estado da Bahia.
",Apresentação,2022-02-01
125,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-01,2022,32,8,6052,api_i5,,autor_id,6052,REQ 3036/2022,REQ,,,"Requer à Secretaria de Estado de Educação do Distrito Federal, informações sobre o gasto de energia elétrica nas escolas públicas do Distrito Federal.",Apresentação,2022-02-01
126,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-03-09,2022,32,8,6055,api_i5,,autor_id,6055,REQ 3152/2022,REQ,,,"Requer a realização de Sessão Solene , em ""Homenagem ao dia Nacional do DeMolay"" a realizar-se no dia 18 de Março de 2022,  às 10hoo, nesta Casa de Leis.",Apresentação,2022-03-09
127,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-03-09,2022,32,8,6055,api_i5,,autor_id,6055,REQ 3152/2022,REQ,,,"Requer a realização de Sessão Solene , em ""Homenagem ao dia Nacional do DeMolay"" a realizar-se no dia 18 de Março de 2022,  às 10hoo, nesta Casa de Leis.",Apresentação,2022-03-09
128,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-03-09,2022,32,8,6055,api_i5,,autor_id,6055,REQ 3152/2022,REQ,,,"Requer a realização de Sessão Solene , em ""Homenagem ao dia Nacional do DeMolay"" a realizar-se no dia 18 de Março de 2022,  às 10hoo, nesta Casa de Leis.",Apresentação,2022-03-09
129,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-03-09,2022,32,8,6055,api_i5,,autor_id,6055,REQ 3152/2022,REQ,,,"Requer a realização de Sessão Solene , em ""Homenagem ao dia Nacional do DeMolay"" a realizar-se no dia 18 de Março de 2022,  às 10hoo, nesta Casa de Leis.",Apresentação,2022-03-09
130,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-03-09,2022,32,8,6055,api_i5,,autor_id,6055,REQ 3152/2022,REQ,,,"Requer a realização de Sessão Solene , em ""Homenagem ao dia Nacional do DeMolay"" a realizar-se no dia 18 de Março de 2022,  às 10hoo, nesta Casa de Leis.",Apresentação,2022-03-09
