sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
77789,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2024-10-02,2024,34,9,21601,api_i8,,normalizar,21601,135013,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),sem_clausula,,parecer_autor
77790,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2024-11-06,2024,34,9,21629,api_i8,,normalizar,21629,276346,GAB DEP MARTINS MACHADO,Não apreciado(a),merito_favoravel,"Portanto, votamos, no mérito, pela aprovação do Projeto de Lei n.º 1304, de 2024.",parecer_autor
77791,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2024-09-09,2024,34,9,21646,api_i8,,normalizar,21646,131742,CEOF,Aprovado(a),merito_favoravel,"posto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE ECONOMIA, ORÇAMENTO E FINANÇAS, manifestamos voto pela APROVAÇÃO e ADMISSIBILIDADE do Projeto de Lei nº 1.283/2024, de autoria do Poder Executivo.",parecer_autor
77792,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2024-11-12,2024,34,9,21658,api_i8,,normalizar,21658,277385,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Pelo exposto, somos pela APROVAÇÃO do Projeto de Lei 1218/2024, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
77793,65,Deputado Pepa,PP,3,relatou (parecer),2024-11-04,2024,34,9,21716,api_i8,,normalizar,21716,275416,GAB DEP PEPA,Aprovado(a),merito_favoravel,"Logo, somos pela APROVAÇÃO no mérito do Projeto de Lei nº 1293/2024, nesta Comissão de Transporte e Mobilidade Urbana.",parecer_autor
77794,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2024-12-16,2024,34,9,21776,api_i8,,normalizar,21776,281508,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Sob os critérios desta Comissão de Assuntos Sociais, somos, pela APROVAÇÃO do Projeto de Decreto Legislativo nº 193/2024, de autoria do nobre deputado MARTINS MACHADO, por tratar-se de justa e honrosa homenagem a uma ilustre cidadã com relevantes serviços prestados ao Distrito Federal.",parecer_autor
77795,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2024-12-10,2024,34,9,21778,api_i8,,normalizar,21778,280786,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO do Projeto de Decreto Legislativo nº 192/2024, por tratar-se de uma homenagem justa, honrosa e alinhada aos valores de reconhecimento e gratidão àqueles que desempenham papel relevante em nossa sociedade.",parecer_autor
77796,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2024-11-13,2024,34,9,21794,api_i8,,normalizar,21794,277577,GAB DEP DAYSE AMARILIO,Não apreciado(a),sem_clausula,,parecer_autor
77797,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2024-11-07,2024,34,9,21803,api_i8,,normalizar,21803,276797,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Assuntos Sociais, somos pela aprovação, no mérito, do Projeto de Lei nº 1313, de 2024.",parecer_autor
77798,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2024-10-08,2024,34,9,21819,api_i8,,normalizar,21819,135310,GAB DEP PR DANIEL DE CASTRO,Não apreciado(a),sem_clausula,,parecer_autor
77799,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2024-10-14,2024,34,9,21825,api_i8,,normalizar,21825,136207,CEOF,Aprovado(a),sem_clausula,,parecer_autor
77800,24,Deputada Jaqueline Silva,MDB,3,relatou (parecer),2024-11-11,2024,34,9,21825,api_i8,,normalizar,21825,277135,GAB DEP JAQUELINE SILVA,Aprovado(a),merito_favoravel,"da natureza de despesa para 449051 456 9105 20398 - CONSTRUÇÃO DE CALÇADAS - GM Gabriel Magno Alteração da natureza de despesa para 339030 III – CONCLUSÃO Por todo o exposto, e nos termos dos arts. 220 e 221 do RICLDF, somos favoráveis à APROVAÇÃO do Projeto de Lei 1.294/2024, que “Estima a Receita e fixa a Despesa do Distrito Federal para o exercício financeiro de 2025”, de autoria do Poder Executivo, bem como das emendas elencadas no Quadro 4 e 5, com as subemendas em anexo relacionadas a",parecer_autor
77801,26,Deputado Jorge Vianna,INVÁLIDO,3,relatou (parecer),2024-11-05,2024,34,9,21825,api_i8,,normalizar,21825,275740,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Por todo o exposto, e nos termos dos arts. 220 e 221 do RICLDF, somos favoráveis à APROVAÇÃO do Projeto de Lei 1294, que “Estima a Receita e fixa a Despesa do Distrito Federal, para o exercício financeiro de 2025”, de autoria do Poder Executivo, bem como das emendas elencadas no Quadro 6, com os ajustes das subemendas nº 518, 520, 522, 52",parecer_autor
77802,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2024-11-11,2024,34,9,21825,api_i8,,normalizar,21825,277229,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),merito_favoravel,"tureza de Despesa 507 453 João Cardoso Adequação no âmbito da Meta Física 508 466 Paula Belmonte Adequação no âmbito da Natureza de Despesa III – CONCLUSÃO Por todo o exposto, e nos termos dos arts. 220 e 221 do RICLDF, somos favoráveis à APROVAÇÃO do Projeto de Lei nº 1294 de 2024, que “Estima a Receita e fixa a Despesa do Distrito Federal para o exercício financeiro de 2025”, de autoria do Poder Executivo, com as emendas relacionadas no Quadro 5, com os seus respectivos pareceres, e das em",parecer_autor
77803,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2024-11-11,2024,34,9,21825,api_i8,,normalizar,21825,277228,GAB DEP PAULA BELMONTE,Não apreciado(a),sem_clausula,,parecer_autor
77804,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2024-12-16,2024,34,9,21846,api_i8,,normalizar,21846,281464,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"III - CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.303, de 2024.",parecer_autor
