sk_ato,co_materia,tipo_votacao,materia_texto,id_proposicao,voto,data_evento,sk_sessao
83707,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83708,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83709,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83710,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83711,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83712,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83713,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83714,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83715,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83716,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83717,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83718,6797,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 19.04.2023,,SIM,2023-04-19,454
83719,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83720,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83721,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83722,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83723,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83724,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83725,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83726,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83727,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83728,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83729,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83730,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83731,6806,NOMINAL,TURNO ÚNICO PDL Nº 204/2021,,SIM,2023-05-31,
83732,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83733,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83734,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83735,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83736,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83737,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83738,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83739,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83740,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83741,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83742,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83743,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83744,6833,NOMINAL,BLOCO REQUERIMENTOS 26.04.2023,,SIM,2023-04-26,457
83745,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83746,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83747,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83748,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83749,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83750,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83751,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83752,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83753,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83754,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83755,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83756,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83757,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83758,6834,NOMINAL,BLOCO VETOS PODER EXECUTIVO 30.08.2023,,SIM,2023-08-30,503
83759,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83760,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83761,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83762,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83763,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83764,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83765,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83766,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83767,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83768,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83769,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83770,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83771,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83772,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83773,6852,NOMINAL,BLOCO MOÇÕES E REQUERIMENTOS 03.05.2023,,SIM,2023-05-03,460
83774,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83775,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83776,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83777,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83778,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83779,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83780,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83781,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83782,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83783,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83784,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83785,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83786,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83787,6894,NOMINAL,TURNO ÚNICO PDL Nº 14/2023,11264,SIM,2023-05-23,470
83788,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83789,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83790,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83791,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83792,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83793,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83794,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83795,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83796,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83797,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83798,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83799,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83800,6895,NOMINAL,BLOCO REQUERIMENTOS E MOÇÕES 23.05.2023,,SIM,2023-05-23,470
83801,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83802,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83803,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83804,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83805,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83806,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83807,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83808,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83809,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83810,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83811,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83812,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83813,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83814,6899,NOMINAL,TURNO ÚNICO PDL Nº 181/2021,,SIM,2023-05-23,470
83815,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83816,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83817,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83818,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83819,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83820,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83821,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83822,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83823,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83824,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83825,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83826,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83827,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83828,6907,NOMINAL,1º TURNO DO PROJETO DE LEI  Nº 399/2023,13400,SIM,2023-05-31,
83829,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83830,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83831,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83832,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83833,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83834,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83835,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83836,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83837,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83838,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83839,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83840,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83841,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83842,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83843,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83844,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83845,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83846,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83847,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83848,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83849,6912,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83850,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83851,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83852,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83853,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83854,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83855,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83856,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83857,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83858,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83859,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83860,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83861,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83862,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83863,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83864,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83865,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83866,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83867,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83868,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83869,6913,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 14/2023,11356,SIM,2023-06-27,
83870,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83871,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83872,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83873,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83874,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83875,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83876,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83877,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83878,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83879,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83880,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83881,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83882,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83883,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83884,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83885,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83886,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83887,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83888,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83889,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83890,6917,NOMINAL,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83891,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83892,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83893,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83894,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83895,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83896,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83897,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83898,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83899,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83900,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83901,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83902,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83903,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83904,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83905,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83906,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83907,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83908,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83909,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83910,6918,NOMINAL,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 2/2023,10008,SIM,2023-06-27,
83911,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83912,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83913,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83914,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83915,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83916,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83917,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83918,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83919,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83920,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83921,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83922,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83923,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83924,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83925,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83926,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83927,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83928,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83929,6928,NOMINAL,2º TURNO PLC Nº 18/2023,12383,SIM,2023-06-27,
83930,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83931,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83932,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83933,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83934,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83935,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83936,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83937,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83938,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83939,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83940,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83941,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83942,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83943,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83944,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83945,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83946,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83947,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83948,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83949,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83950,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83951,6991,NOMINAL,1º TURNO PELO Nº 5/2023,10468,SIM,2023-06-20,
83952,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
83953,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
83954,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
83955,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
83956,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
83957,7016,NOMINAL,1º TURNO DO PROJETO DE LEI Nº 219/2023,11418,SIM,2023-06-20,
